20190315,0.55,3.01,-3.01,-2.19,11577,161.39,28.81,0.87,2.16,1,1,-1,9608,0,0,0,1,0,17900,18400,17750,18850,17950.416666666668,19212.5,18045.0,18660.0,18080.0
20190314,0.0,1.67,-0.83,1.67,4429,-46.11,67.39,0.84,0.83,1,1,-1,9823,0,0,0,1,0,18300,18000,17850,18300,17902.916666666668,19335.833333333332,18072.5,18530.0,18150.0
20190313,-0.27,0.55,-2.74,-1.37,8218,-35.62,108.35,0.83,1.53,-1,1,1,9662,0,0,0,1,0,18000,18200,17750,18350,17850.833333333332,19463.333333333332,18007.5,18450.0,18250.0
20190312,0.28,1.67,-1.11,1.67,12764,-3.53,78.89,0.85,2.38,1,1,-1,9796,0,0,0,1,0,18250,18000,17750,18250,17800.416666666668,19611.666666666668,17942.5,18440.0,18500.0
20190311,1.37,1.37,-2.47,-1.64,13231,-34.73,45.91,0.77,2.46,-1,-1,1,9635,0,0,0,1,0,17950,18500,17800,18500,17748.333333333332,19751.666666666668,17865.0,18345.0,18820.0
20190308,0.8,1.06,-3.46,-2.93,20272,-55.28,23.31,0.83,3.78,-1,-1,1,9796,0,0,0,1,0,18250,18950,18150,19000,17698.333333333332,19920.0,17817.5,18265.0,19240.0
20190307,1.3,4.68,-2.34,-2.34,45326,111.07,37.32,0.9,8.44,-1,1,1,10091,0,0,0,1,0,18800,19500,18800,20150,17646.25,20088.333333333332,17760.0,18195.0,18910.0
20190306,0.0,0.0,-5.04,-3.02,21474,-70.75,42.86,1.09,4.0,-1,1,1,10333,0,0,0,1,0,19250,19850,18850,19850,17589.166666666668,20230.833333333332,17700.0,18120.0,18650.0
20190305,-3.49,1.0,-6.73,-1.0,73427,-66.42,60.01,1.32,13.68,1,1,1,10655,0,0,0,1,0,19850,19350,18700,20250,17528.333333333332,20349.166666666668,17605.0,17955.0,18380.0
20190304,2.41,27.11,1.81,20.78,218642,1391.42,105.48,1.3,40.73,1,-1,-1,10762,0,0,0,1,0,20050,17000,16900,21100,17462.5,20450.833333333332,17505.0,17685.0,17870.0
20190228,0.0,0.0,-5.14,-5.14,14660,97.23,0.0,0.92,2.73,1,1,1,8910,0,0,0,1,0,16600,17500,16600,17500,17395.0,20558.333333333332,17422.5,17430.0,17290.0
20190227,1.12,1.12,-3.35,-2.23,7433,-37.01,0.0,0.92,1.38,-1,1,1,9393,0,0,0,1,0,17500,18100,17300,18100,17358.333333333332,20723.333333333332,17470.0,17615.0,17480.0
20190226,-0.58,4.05,-0.87,3.47,11801,72.35,0.0,0.98,2.2,1,1,1,9608,0,0,0,1,0,17900,17200,17150,18000,17312.916666666668,20906.666666666668,17460.0,17565.0,17590.0
20190225,-0.29,1.17,-0.29,0.87,6847,-30.81,0.0,0.98,1.28,-1,1,1,9286,0,0,0,1,0,17300,17100,17100,17350,17263.333333333332,21080.833333333332,17492.5,17445.0,17530.0
20190222,-0.28,0.28,-2.28,-2.28,9896,-31.68,0.0,0.98,1.84,-1,-1,1,9206,0,0,0,1,0,17150,17500,17150,17600,17220.0,21325.0,17552.5,17385.0,17500.0
20190221,0.28,1.39,-2.77,-2.77,14484,-23.77,0.0,1.01,2.7,-1,1,1,9420,0,0,0,1,0,17550,18100,17550,18300,17176.666666666668,21585.833333333332,17635.0,17370.0,17570.0
20190220,-0.57,4.83,-0.57,2.56,19000,18.01,0.0,1.07,3.54,-1,1,1,9689,0,0,0,1,0,18050,17500,17500,18450,17130.416666666668,21768.333333333332,17697.5,17325.0,17750.0
20190219,0.58,2.62,0.0,2.62,16101,-43.26,0.0,1.11,3.0,-1,1,1,9447,0,0,0,1,0,17600,17250,17150,17600,17080.0,21867.5,17737.5,17280.0,17540.0
20190218,-1.14,-0.86,-2.57,-2.0,28375,-34.44,0.0,1.33,5.29,-1,1,1,9206,0,0,0,1,0,17150,17300,17050,17350,17033.75,21928.333333333332,17802.5,17255.0,17360.0
20190215,-5.96,-2.44,-6.23,-5.15,43280,-79.45,0.0,1.72,8.06,-1,1,1,9393,0,0,0,1,0,17500,17350,17300,18000,16991.666666666668,21915.0,17905.0,17325.0,17270.0
20190214,30.0,30.0,5.88,8.53,210628,1447.6,0.0,1.93,39.24,1,1,-1,9903,0,0,0,1,0,18450,22100,18000,22100,16944.166666666668,21833.333333333332,18017.5,17415.0,17170.0
20190213,0.0,1.8,-0.6,1.8,13610,31.09,0.0,1.85,2.54,1,1,-1,9125,0,0,0,1,0,17000,16700,16600,17000,16890.416666666668,21732.5,18062.5,17325.0,16900.0
20190212,0.0,0.6,-1.2,0.0,10382,6.16,0.0,1.85,1.93,-1,-1,1,8964,0,0,0,1,0,16700,16700,16500,16800,16849.166666666668,21644.166666666668,18182.5,17355.0,17020.0
20190211,0.0,1.18,-2.35,-1.76,9780,-44.52,0.0,1.88,1.82,-1,1,1,8964,0,0,0,1,0,16700,17000,16600,17200,16811.25,21560.0,18305.0,17540.0,17150.0
20190208,-1.46,0.88,-2.05,-0.58,17627,-21.37,0.0,1.88,3.28,-1,1,1,9125,0,0,0,1,0,17000,16850,16750,17250,16777.083333333332,21475.0,18420.0,17720.0,17380.0
20190207,-1.7,-1.42,-3.98,-2.84,22418,-45.82,0.0,1.95,4.18,-1,1,1,9179,0,0,0,1,0,17100,17300,16900,17350,16740.0,21381.666666666668,18507.5,17900.0,17660.0
20190201,0.0,10.66,-2.02,1.44,41376,142.23,0.0,2.08,7.71,-1,1,1,9447,0,0,0,1,0,17600,17350,17000,19200,16703.333333333332,21285.0,18622.5,18070.0,17750.0
20190131,0.0,0.0,-3.92,-2.8,17081,-2.92,0.0,2.34,3.18,-1,1,1,9313,0,0,0,1,0,17350,17850,17150,17850,16663.333333333332,21180.833333333332,18710.0,18195.0,17690.0
20190130,-3.53,-1.09,-4.62,-2.99,17595,-62.2,0.0,2.6,3.28,-1,-1,-1,9581,0,0,0,1,0,17850,17750,17550,18200,16625.0,21082.5,18805.0,18350.0,17930.0
20190129,3.7,13.68,0.28,4.84,46553,156.89,0.0,2.7,8.67,-1,1,1,9876,0,0,0,1,0,18400,18200,17600,19950,16581.25,20977.5,18902.5,18485.0,18060.0
20190128,1.73,1.73,0.29,1.45,18122,-43.08,0.0,2.81,3.38,1,1,1,9420,0,0,0,1,0,17550,17600,17350,17600,16532.5,20856.666666666668,19027.5,18620.0,18140.0
20190125,0.27,0.27,-6.74,-6.74,31839,124.57,0.0,2.81,5.93,1,1,-1,9286,0,0,0,1,0,17300,18600,17300,18600,16490.833333333332,20744.166666666668,19250.0,18800.0,18390.0
20190124,0.54,2.16,-2.43,0.27,14178,-31.68,0.0,2.81,2.64,1,1,-1,9957,0,0,0,1,0,18550,18600,18050,18900,16450.0,20633.333333333332,19475.0,19010.0,18700.0
20190123,0.8,2.66,-1.6,-1.6,20753,33.37,0.0,2.52,3.87,-1,1,1,9930,0,0,0,1,0,18500,18950,18500,19300,16398.333333333332,20508.333333333332,19672.5,19070.0,18770.0
20190122,1.33,1.33,-1.6,0.0,15560,-56.49,0.0,2.75,2.9,1,1,-1,10091,0,0,0,1,0,18800,19050,18500,19050,16345.416666666666,20390.833333333332,19925.0,19120.0,18910.0
20190121,1.86,1.86,-3.71,-0.27,35762,22.76,0.0,2.73,6.66,1,-1,-1,10091,0,0,0,1,0,18800,19200,18150,19200,16290.416666666666,20270.0,20212.5,19115.0,19100.0
20190118,-1.32,1.32,-1.59,-0.26,29132,-76.64,0.0,2.62,5.43,1,1,-1,10118,0,0,0,1,0,18850,18650,18600,19150,16235.416666666666,20151.666666666668,20427.5,19175.0,19210.0
20190117,1.3,18.23,-1.56,-1.56,124703,653.04,0.0,2.54,23.23,1,1,-1,10145,0,0,0,1,0,18900,19450,18900,22700,16178.333333333334,20034.166666666668,20682.5,19225.0,19320.0
20190116,0.51,0.51,-2.78,-2.78,16560,47.58,0.0,2.47,3.09,1,1,-1,10306,0,0,0,1,0,19200,19850,19200,19850,16129.166666666666,19917.5,20992.5,19260.0,19370.0
20190115,0.0,2.58,0.0,2.07,11221,-30.08,0.0,2.43,2.09,-1,1,1,10601,0,0,0,1,0,19750,19350,19350,19850,16077.083333333334,19799.166666666668,21282.5,19320.0,19330.0
20190114,-1.29,2.84,-1.29,-0.26,16048,43.72,0.0,2.43,2.99,-1,1,1,10386,0,0,0,1,0,19350,19150,19150,19950,16022.083333333334,19673.333333333332,21575.0,19435.0,19130.0
20190111,1.83,2.09,0.78,1.31,11166,30.34,0.0,2.46,2.08,-1,1,1,10413,0,0,0,1,0,19400,19500,19300,19550,15970.416666666666,19550.0,21872.5,19700.0,19140.0
20190110,0.0,2.11,0.0,0.79,8567,-42.55,0.0,2.48,1.6,1,1,-1,10279,0,0,0,1,0,19150,19000,19000,19400,15918.75,19423.333333333332,22200.0,19940.0,19130.0
20190109,0.0,4.0,0.0,1.33,14912,-26.89,0.0,2.45,2.78,1,1,-1,10199,0,0,0,1,0,19000,18750,18750,19500,15869.166666666666,19304.166666666668,22587.5,20275.0,19150.0
20190108,-0.26,-0.26,-3.35,-3.35,20396,134.14,0.0,2.37,3.8,1,1,-1,10064,0,0,0,1,0,18750,19350,18750,19350,15819.583333333334,19186.666666666668,22970.0,20730.0,19310.0
20190107,0.78,1.29,-0.26,0.26,8711,-73.82,0.0,2.19,1.62,1,1,-1,10413,0,0,0,1,0,19400,19500,19300,19600,15772.083333333334,19074.166666666668,23435.0,21310.0,19740.0
20190104,0.52,1.04,-2.86,0.52,33274,3.32,0.0,2.13,6.2,1,-1,1,10386,0,0,0,1,0,19350,19350,18700,19450,15719.583333333334,18963.333333333332,23882.5,21680.0,20260.0
20190103,0.76,0.76,-2.78,-2.78,32205,-15.38,0.0,1.95,6.0,1,1,-1,10333,0,0,0,1,0,19250,19950,19250,19950,15665.833333333334,18854.166666666668,24282.5,22140.0,20750.0
20190102,-0.96,-0.96,-6.22,-5.26,38060,-51.82,0.0,1.6,7.09,1,1,-1,10628,0,0,0,1,0,19800,20700,19600,20700,15612.083333333334,18744.166666666668,24637.5,22725.0,21400.0
20181228,12.27,12.27,-5.0,-5.0,79001,83.75,0.0,1.09,14.72,1,1,-1,11218,0,0,0,1,0,20900,24700,20900,24700,15552.083333333334,18627.5,24945.0,23245.0,22150.0
20181227,2.29,6.88,0.92,0.92,42994,94.19,0.0,0.82,8.01,1,1,-1,11809,0,0,0,1,0,22000,22300,22000,23300,15482.916666666666,18490.833333333332,25225.0,23715.0,22880.0
