20190315,0.0,0.33,-1.16,-0.17,6822,-22.89,44.44,2.29,0.15,-1,-1,1,137734,0,0,0,1,0,30150,30200,29850,30300,30102.916666666668,29554.166666666668,30795.0,30175.0,30040.0
20190314,0.67,0.83,-1.0,0.67,8847,60.13,127.73,2.3,0.19,1,-1,-1,137962,0,0,0,1,0,30200,30200,29700,30250,30127.083333333332,29522.5,30872.5,30185.0,29980.0
20190313,-0.67,0.83,-1.0,0.0,5525,55.94,154.48,2.3,0.12,-1,1,-1,137049,0,0,0,1,0,30000,29800,29700,30250,30152.916666666668,29488.333333333332,30947.5,30275.0,30000.0
20190312,0.5,1.01,-0.34,0.5,3543,-15.44,80.89,2.3,0.08,-1,1,1,137049,0,0,0,1,0,30000,30000,29750,30150,30177.916666666668,29460.0,31037.5,30415.0,30120.0
20190311,-0.5,0.17,-1.84,0.0,4190,-54.56,51.5,2.3,0.09,1,1,-1,136363,0,0,0,1,0,29850,29700,29300,29900,30205.833333333332,29430.833333333332,31100.0,30600.0,30190.0
20190308,0.0,0.0,-2.81,-1.49,9221,32.73,20.13,2.3,0.2,-1,1,-1,136363,0,0,0,1,0,29850,30300,29450,30300,30243.75,29401.666666666668,31170.0,30760.0,30310.0
20190307,0.33,0.33,-2.78,-0.98,6947,49.14,33.06,2.32,0.15,-1,1,1,138419,0,0,0,1,0,30300,30700,29750,30700,30280.0,29381.666666666668,31192.5,30965.0,30390.0
20190306,0.0,0.99,-0.99,0.82,4658,-27.6,99.27,2.35,0.1,1,1,-1,139790,0,0,0,1,0,30600,30350,30050,30650,30306.25,29360.0,31147.5,31135.0,30550.0
20190305,0.33,0.33,-1.48,-0.33,6434,-20.26,10.42,2.33,0.14,-1,-1,1,138647,0,0,0,1,0,30350,30550,30000,30550,30328.75,29334.166666666668,31082.5,31220.0,30710.0
20190304,-0.83,1.82,-0.83,0.66,8069,-44.67,96.57,2.36,0.18,1,-1,-1,139104,0,0,0,1,0,30450,30000,30000,30800,30355.833333333332,29311.666666666668,31025.0,31345.0,31010.0
20190228,0.64,0.64,-2.73,-2.73,14583,41.27,34.09,2.33,0.32,1,1,-1,138191,0,0,0,1,0,30250,31300,30250,31300,30380.416666666668,29290.833333333332,30952.5,31415.0,31210.0
20190227,0.64,0.64,-1.43,-0.96,10323,62.08,31.23,2.31,0.23,1,1,-1,142074,0,0,0,1,0,31100,31600,30950,31600,30407.083333333332,29270.833333333332,30935.0,31560.0,31540.0
20190226,0.31,0.31,-1.73,-1.41,6369,-1.27,34.21,2.3,0.14,1,1,-1,143444,0,0,0,1,0,31400,31950,31300,31950,30425.416666666668,29235.833333333332,30877.5,31620.0,31720.0
20190225,-0.48,1.91,-0.48,1.27,6451,41.78,218.49,2.29,0.14,1,1,-1,145500,0,0,0,1,0,31850,31300,31300,32050,30438.75,29193.333333333332,30767.5,31660.0,31730.0
20190222,-0.47,0.63,-1.41,-1.41,4550,-66.47,69.72,2.32,0.1,-1,1,1,143673,0,0,0,1,0,31450,31750,31450,32100,30447.5,29140.0,30620.0,31600.0,31680.0
20190221,0.62,1.72,-0.78,-0.31,13569,24.99,87.52,2.34,0.3,-1,-1,1,145728,0,0,0,1,0,31900,32200,31750,32550,30456.25,29100.833333333332,30512.5,31580.0,31620.0
20190220,0.16,3.02,-0.79,1.75,10856,76.43,225.72,2.38,0.24,1,1,-1,146185,0,0,0,1,0,32000,31500,31200,32400,30468.75,29055.0,30370.0,31420.0,31580.0
20190219,-0.95,0.32,-1.58,-0.47,6153,-8.78,27.93,2.36,0.13,1,-1,-1,143673,0,0,0,1,0,31450,31300,31100,31700,30479.166666666668,29005.833333333332,30207.5,31160.0,31520.0
20190218,0.16,2.25,0.16,1.44,6745,-39.0,150.2,2.36,0.15,1,-1,-1,144358,0,0,0,1,0,31600,31200,31200,31850,30489.583333333332,28970.0,30047.5,30945.0,31590.0
20190215,-0.63,0.0,-2.37,-1.74,11057,10.95,26.37,2.33,0.24,1,1,-1,142302,0,0,0,1,0,31150,31500,30950,31700,30497.083333333332,28928.333333333332,29890.0,30705.0,31520.0
20190214,0.16,0.95,-1.26,0.0,9966,-54.84,65.69,2.32,0.22,1,1,-1,144815,0,0,0,1,0,31700,31750,31300,32000,30500.0,28883.333333333332,29740.0,30490.0,31540.0
20190213,0.0,1.26,-1.26,-0.31,22069,44.03,118.32,2.31,0.48,1,1,-1,144815,0,0,0,1,0,31700,31800,31400,32200,30501.666666666668,28840.0,29567.5,30310.0,31260.0
20190212,-0.64,1.92,-0.64,1.76,15323,-34.43,168.31,2.3,0.34,1,1,-1,145271,0,0,0,1,0,31800,31050,31050,31850,30504.166666666668,28790.833333333332,29382.5,30135.0,30800.0
20190211,0.48,1.92,-1.12,0.0,23370,-43.44,126.98,2.29,0.51,1,-1,-1,142759,0,0,0,1,0,31250,31400,30900,31850,30515.833333333332,28733.333333333332,29222.5,29875.0,30300.0
20190208,-0.83,3.96,-0.83,3.14,41316,94.36,159.84,2.31,0.9,1,1,-1,142759,0,0,0,1,0,31250,30050,30050,31500,30530.0,28690.833333333332,29112.5,29640.0,29890.0
20190207,1.7,3.4,0.34,3.06,21258,104.8,196.03,2.25,0.47,1,1,-1,138419,0,0,0,1,0,30300,29900,29500,30400,30544.583333333332,28646.666666666668,28987.5,29445.0,29440.0
20190201,1.02,1.02,-1.37,0.34,10380,89.28,14.03,2.23,0.23,1,1,-1,134308,0,0,0,1,0,29400,29600,28900,29600,30567.5,28612.5,28882.5,29320.0,29360.0
20190131,0.0,0.86,-0.68,0.34,5484,-53.62,98.99,2.24,0.12,1,1,-1,133851,0,0,0,1,0,29300,29200,29000,29450,30600.416666666668,28603.333333333332,28795.0,29255.0,29470.0
20190130,0.34,0.86,0.0,0.69,11824,-82.89,118.56,2.21,0.26,1,-1,-1,133394,0,0,0,1,0,29200,29100,29000,29250,30635.0,28583.333333333332,28715.0,29150.0,29450.0
20190129,-0.33,0.33,-4.18,-3.01,69103,572.08,15.27,2.14,1.51,1,1,-1,132480,0,0,0,1,0,29000,29800,28650,30000,30672.5,28575.833333333332,28642.5,29075.0,29390.0
20190128,0.5,1.17,-0.83,-0.17,10282,-41.8,33.2,1.97,0.23,-1,-1,1,136592,0,0,0,1,0,29900,30100,29700,30300,30710.0,28560.833333333332,28585.0,28990.0,29450.0
20190125,0.51,2.74,-0.68,2.57,17668,48.02,183.51,2.01,0.39,1,1,-1,136820,0,0,0,1,0,29950,29350,29000,30000,30739.583333333332,28529.166666666668,28445.0,28825.0,29280.0
20190124,0.0,2.25,0.0,1.04,11936,-37.5,47.15,1.97,0.26,1,-1,-1,133394,0,0,0,1,0,29200,28900,28900,29550,30768.75,28486.666666666668,28345.0,28630.0,29040.0
20190123,0.51,1.71,-2.39,-1.37,19099,10.11,29.6,1.91,0.42,1,1,-1,132023,0,0,0,1,0,28900,29450,28600,29800,30801.25,28446.666666666668,28280.0,28570.0,28850.0
20190122,-0.69,2.93,-0.69,0.86,17345,77.26,230.36,1.84,0.38,1,1,-1,133851,0,0,0,1,0,29300,28850,28850,29900,30836.666666666668,28421.666666666668,28235.0,28585.0,28760.0
20190121,1.22,1.74,-0.87,1.04,9785,-53.68,132.64,1.77,0.21,1,1,-1,132709,0,0,0,1,0,29050,29100,28500,29250,30871.666666666668,28403.333333333332,28170.0,28530.0,28530.0
20190118,-0.53,3.19,-0.53,1.77,21123,134.54,232.54,1.75,0.46,1,1,-1,131338,0,0,0,1,0,28750,28100,28100,29150,30900.833333333332,28406.666666666668,28130.0,28445.0,28370.0
20190117,-0.53,0.18,-1.58,-0.7,9006,22.81,59.42,1.61,0.2,1,-1,-1,129054,0,0,0,1,0,28250,28300,28000,28500,30934.583333333332,28434.166666666668,28105.0,28335.0,28220.0
20190116,0.0,1.6,-0.36,1.07,7333,-19.02,293.83,1.6,0.16,1,1,-1,129968,0,0,0,1,0,28450,28150,28050,28600,30989.166666666668,28486.666666666668,28102.5,28280.0,28290.0
20190115,0.0,0.18,-1.42,-0.35,9055,56.61,33.28,1.56,0.2,-1,-1,-1,128597,0,0,0,1,0,28150,28250,27850,28300,31045.416666666668,28540.0,28110.0,28210.0,28410.0
20190114,-0.36,1.25,-0.54,0.89,5782,-61.89,43.66,1.58,0.13,1,-1,1,129054,0,0,0,1,0,28250,27900,27850,28350,31109.166666666668,28612.5,28127.5,28180.0,28530.0
20190111,-0.35,1.05,-2.8,-2.1,15172,28.07,24.4,1.55,0.33,1,-1,-1,127912,0,0,0,1,0,28000,28500,27800,28900,31188.75,28687.5,28127.5,28065.0,28520.0
20190110,0.17,1.03,-7.06,-1.55,11847,-7.43,52.7,1.56,0.26,-1,1,1,130653,0,0,0,1,0,28600,29100,27000,29350,31276.25,28767.5,28135.0,28060.0,28450.0
20190109,0.7,1.57,0.0,1.04,12798,-5.46,210.77,1.58,0.28,1,1,-1,132709,0,0,0,1,0,29050,28950,28750,29200,31356.25,28834.166666666668,28120.0,27990.0,28270.0
20190108,-0.53,4.26,-1.06,1.95,13537,44.32,214.64,1.54,0.3,-1,1,-1,131338,0,0,0,1,0,28750,28050,27900,29400,31443.75,28890.0,28080.0,27885.0,28010.0
20190107,-0.54,1.99,-0.54,1.99,9380,73.58,301.91,1.54,0.21,1,1,-1,128826,0,0,0,1,0,28200,27500,27500,28200,31539.166666666668,28955.0,28047.5,27810.0,27830.0
20190104,0.0,0.0,-1.44,-0.18,5404,24.52,181.42,1.52,0.12,-1,-1,1,126313,0,0,0,1,0,27650,27700,27300,27700,31672.5,29058.333333333332,28070.0,27815.0,27610.0
20190103,-0.72,0.18,-1.8,-0.18,4340,-9.07,107.62,1.54,0.1,-1,-1,1,126542,0,0,0,1,0,27700,27550,27250,27800,31855.416666666668,29197.5,28137.5,27875.0,27670.0
20190102,-0.9,0.0,-2.15,-0.36,4773,-20.92,114.09,1.62,0.1,1,-1,-1,126770,0,0,0,1,0,27750,27600,27250,27850,31942.916666666668,29352.5,28205.0,27925.0,27710.0
20181228,0.0,2.77,-0.92,2.77,6036,-65.66,446.21,1.6,0.13,-1,-1,1,127227,0,0,0,1,0,27850,27100,26850,27850,32009.166666666668,29467.5,28267.5,28010.0,27760.0
20181227,0.0,0.0,-6.98,-3.04,17575,200.48,146.02,1.61,0.38,1,-1,-1,123801,0,0,0,1,0,27100,27950,26000,27950,32071.25,29606.666666666668,28335.0,28075.0,27790.0
20181226,-1.97,1.08,-2.33,0.18,5849,73.25,87.22,1.6,0.13,-1,1,1,127684,0,0,0,1,0,27950,27350,27250,28200,32140.416666666668,29736.666666666668,28432.5,28190.0,28020.0
20181224,0.0,0.0,-1.96,-0.36,3376,-30.98,85.46,1.66,0.07,-1,-1,1,127455,0,0,0,1,0,27900,28000,27450,28000,32206.25,29863.333333333332,28485.0,28210.0,28080.0
20181221,-0.71,0.0,-1.79,0.0,4891,4.0,67.75,1.66,0.11,-1,-1,1,127912,0,0,0,1,0,28000,27800,27500,28000,32272.5,29960.833333333332,28532.5,28250.0,28140.0
20181220,0.0,0.0,-2.3,-0.88,4703,10.53,40.69,1.68,0.1,-1,-1,1,127912,0,0,0,1,0,28000,28250,27600,28250,32336.666666666668,30046.666666666668,28565.0,28275.0,28260.0
20181219,0.18,0.88,-1.59,0.0,4255,0.05,47.6,1.58,0.09,-1,1,1,129054,0,0,0,1,0,28250,28300,27800,28500,32400.0,30132.5,28620.0,28285.0,28360.0
20181218,-0.18,0.89,-1.77,0.18,4253,-67.58,122.67,1.6,0.09,-1,1,-1,129054,0,0,0,1,0,28250,28150,27700,28450,32468.75,30223.333333333332,28665.0,28325.0,28360.0
20181217,0.0,0.0,-4.37,-1.4,13120,144.64,51.18,1.6,0.29,-1,1,1,128826,0,0,0,1,0,28200,28600,27350,28600,32532.083333333332,30317.5,28705.0,28400.0,28340.0
20181214,0.0,0.7,-1.58,0.35,5363,-5.43,61.51,1.64,0.12,-1,1,1,130653,0,0,0,1,0,28600,28500,28050,28700,32594.583333333332,30494.166666666668,28760.0,28485.0,28360.0
20181213,-0.35,0.88,-0.35,0.88,5671,68.28,100.72,1.64,0.12,1,1,-1,130196,0,0,0,1,0,28500,28150,28150,28500,32657.083333333332,30572.5,28785.0,28525.0,28290.0
20181212,0.53,0.71,-0.36,0.36,3370,7.74,202.51,1.63,0.07,1,1,-1,129054,0,0,0,1,0,28250,28300,28050,28350,32724.583333333332,30651.666666666668,28782.5,28595.0,28210.0
20181211,-1.24,0.53,-1.77,-0.53,3128,-47.48,103.34,1.63,0.07,-1,1,1,128597,0,0,0,1,0,28150,27950,27800,28450,32785.833333333336,30731.666666666668,28825.0,28675.0,28290.0
20181210,-0.53,0.71,-2.65,0.18,5956,-16.08,82.74,1.64,0.13,1,1,-1,129282,0,0,0,1,0,28300,28100,27500,28450,32856.25,30817.5,28855.0,28760.0,28460.0
20181207,-0.71,1.07,-1.78,0.53,7097,-49.27,43.95,1.63,0.16,-1,1,1,129054,0,0,0,1,0,28250,27900,27600,28400,32932.5,30895.833333333332,28857.5,28815.0,28610.0
20181206,-0.7,0.52,-2.97,-1.92,13990,23.91,19.41,1.64,0.31,1,1,-1,128369,0,0,0,1,0,28100,28450,27800,28800,33012.916666666664,30980.833333333332,28880.0,28855.0,28760.0
20181205,0.0,1.03,-1.21,-1.21,11290,84.09,49.33,1.64,0.25,-1,-1,1,130881,0,0,0,1,0,28650,29000,28650,29300,33095.833333333336,31085.833333333332,28905.0,28955.0,28980.0
20181204,-0.17,-0.17,-1.2,-0.17,6133,-25.97,35.67,1.65,0.13,1,-1,-1,132480,0,0,0,1,0,29000,29000,28700,29000,33174.583333333336,31178.333333333332,28885.0,29005.0,29060.0
20181203,-0.17,0.69,-2.07,0.17,8285,-3.28,111.83,1.64,0.18,1,-1,-1,132709,0,0,0,1,0,29050,28950,28400,29200,33249.166666666664,31252.5,28877.5,29010.0,29060.0
20181130,0.0,0.17,-2.05,-0.68,8566,-26.47,28.57,1.61,0.19,-1,-1,1,132480,0,0,0,1,0,29000,29200,28600,29250,33330.416666666664,31323.333333333332,28830.0,29035.0,29020.0
20181129,0.0,0.52,-0.69,0.52,11649,81.59,123.49,1.63,0.25,1,1,-1,133394,0,0,0,1,0,29200,29050,28850,29200,33395.833333333336,31400.0,28817.5,29045.0,28950.0
20181128,0.0,0.34,-1.03,0.17,6415,-20.05,57.36,1.6,0.14,1,1,-1,132709,0,0,0,1,0,29050,29000,28700,29100,33460.0,31470.0,28762.5,28970.0,28930.0
20181127,0.0,1.56,-0.87,0.52,8024,-20.42,134.95,1.6,0.18,1,1,-1,132480,0,0,0,1,0,29000,28850,28600,29300,33521.25,31543.333333333332,28710.0,28975.0,28950.0
20181126,-0.87,1.05,-0.87,0.7,10083,33.44,90.43,1.56,0.22,1,1,-1,131795,0,0,0,1,0,28850,28400,28400,28950,33582.5,31615.0,28630.0,28950.0,28960.0
20181123,0.0,0.0,-2.06,-1.55,7556,30.05,32.9,1.51,0.17,-1,-1,1,130881,0,0,0,1,0,28650,29100,28500,29100,33645.0,31684.166666666668,28527.5,28900.0,29050.0
20181122,0.17,1.2,-1.03,-0.17,5810,-56.43,40.45,1.54,0.13,-1,1,-1,132937,0,0,0,1,0,29100,29200,28850,29500,33707.5,31755.0,28465.0,28905.0,29140.0
20181121,-1.55,1.03,-2.93,0.34,13335,27.08,45.38,1.55,0.29,1,1,-1,133166,0,0,0,1,0,29150,28600,28200,29350,33776.25,31811.666666666668,28420.0,28855.0,29010.0
20181120,0.0,1.19,-1.71,-0.85,10493,-11.76,40.51,1.52,0.23,1,1,-1,132709,0,0,0,1,0,29050,29300,28800,29650,33837.083333333336,31882.5,28425.0,28765.0,29000.0
20181119,0.0,2.23,-0.34,0.69,11892,93.11,52.12,1.51,0.26,1,1,-1,133851,0,0,0,1,0,29300,29100,29000,29750,33905.0,31952.5,28492.5,28745.0,28940.0
20181116,-0.18,3.69,-0.35,2.28,6158,-38.71,100.04,1.47,0.13,1,1,-1,132937,0,0,0,1,0,29100,28400,28350,29500,33972.916666666664,32009.166666666668,28597.5,28625.0,28750.0
20181115,0.0,0.0,-3.09,-2.23,10048,-19.12,21.46,1.47,0.22,-1,1,1,129968,0,0,0,1,0,28450,29100,28200,29100,34038.75,32065.833333333332,28725.0,28590.0,28670.0
20181114,-0.17,1.57,-1.22,1.22,12424,-22.27,102.66,1.5,0.27,1,1,-1,132937,0,0,0,1,0,29100,28700,28400,29200,34105.0,32116.666666666668,28927.5,28555.0,28700.0
20181113,-1.23,1.94,-1.59,1.41,15983,92.87,50.3,1.49,0.35,1,1,-1,131338,0,0,0,1,0,28750,28000,27900,28900,34165.0,32163.333333333332,29110.0,28445.0,28530.0
20181112,0.0,1.74,-1.22,-1.22,8287,-35.27,37.98,1.43,0.18,1,1,-1,129511,0,0,0,1,0,28350,28700,28350,29200,34222.083333333336,32217.5,29312.5,28310.0,28550.0
20181109,1.57,3.15,-0.52,0.35,12802,17.78,116.89,1.41,0.28,1,1,-1,131110,0,0,0,1,0,28700,29050,28450,29500,34292.083333333336,32298.333333333332,29525.0,28155.0,28500.0
20181108,0.71,2.48,0.0,1.24,10869,-54.3,51.35,1.38,0.24,1,1,-1,130653,0,0,0,1,0,28600,28450,28250,28950,34359.583333333336,32369.166666666668,29710.0,28025.0,28510.0
20181107,-0.35,2.25,-3.81,-2.08,23784,-76.5,58.54,1.32,0.52,1,1,-1,129054,0,0,0,1,0,28250,28750,27750,29500,34424.166666666664,32442.5,29912.5,27985.0,28410.0
20181106,0.71,9.61,0.71,2.67,101195,868.93,109.9,1.23,2.22,-1,-1,1,131795,0,0,0,1,0,28850,28300,28300,30800,34492.083333333336,32522.5,30220.0,28085.0,28360.0
20181105,0.0,0.0,-2.26,-2.26,10444,-29.71,79.81,1.36,0.23,-1,1,1,128369,0,0,0,1,0,28100,28750,28100,28750,34557.083333333336,32597.5,30577.5,28240.0,28070.0
