20190315,-0.33,1.31,-0.98,-0.98,69141,237.31,109.04,7.15,0.31,1,1,-1,340451,0,0,0,1,0,15150,15250,15150,15500,14449.166666666666,14897.5,15292.5,15225.0,15140.0
20190314,0.66,1.32,-0.33,0.99,20498,96.36,144.95,7.12,0.09,1,-1,-1,343822,0,0,0,1,0,15300,15250,15100,15350,14443.75,14880.833333333334,15300.0,15270.0,15120.0
20190313,0.66,0.99,-0.33,0.33,10439,-23.46,202.98,7.09,0.05,1,-1,1,340451,0,0,0,1,0,15150,15200,15050,15250,14437.916666666666,14860.0,15297.5,15285.0,15100.0
20190312,0.0,1.33,-0.33,0.67,13638,-10.02,164.92,7.08,0.06,1,1,-1,339327,0,0,0,1,0,15100,15000,14950,15200,14433.333333333334,14840.833333333334,15300.0,15310.0,15140.0
20190311,-1.0,0.66,-1.0,-0.33,15156,-60.12,276.03,7.08,0.07,1,1,-1,337080,0,0,0,1,0,15000,14900,14900,15150,14428.75,14825.0,15310.0,15345.0,15210.0
20190308,0.0,0.0,-1.97,-0.99,38003,17.32,66.01,7.07,0.17,1,1,-1,338204,0,0,0,1,0,15050,15200,14900,15200,14425.416666666666,14811.666666666666,15315.0,15395.0,15310.0
20190307,0.0,0.65,-1.95,-0.98,32393,94.34,88.9,7.06,0.14,-1,-1,1,341574,0,0,0,1,0,15200,15350,15050,15450,14421.666666666666,14798.333333333334,15325.0,15430.0,15420.0
20190306,0.0,0.32,-0.97,-0.65,16668,-19.58,196.25,7.06,0.07,1,-1,-1,344945,0,0,0,1,0,15350,15450,15300,15500,14417.083333333334,14782.5,15332.5,15440.0,15470.0
20190305,-0.65,0.32,-1.29,-0.32,20726,-56.46,53.05,7.05,0.09,1,-1,1,347192,0,0,0,1,0,15450,15400,15300,15550,14411.25,14763.333333333334,15332.5,15425.0,15480.0
20190304,-0.32,0.32,-1.28,-0.64,47597,-20.89,127.08,7.12,0.21,1,1,-1,348316,0,0,0,1,0,15500,15550,15400,15650,14404.583333333334,14740.833333333334,15320.0,15400.0,15480.0
20190228,0.32,1.62,-0.65,0.97,60163,-21.41,282.82,7.09,0.27,1,1,-1,350563,0,0,0,1,0,15600,15500,15350,15700,14397.916666666666,14717.5,15310.0,15360.0,15480.0
20190227,0.32,0.65,-0.97,0.32,76550,125.05,133.16,7.01,0.34,-1,1,-1,347192,0,0,0,1,0,15450,15450,15250,15500,14391.25,14692.5,15297.5,15330.0,15440.0
20190226,-0.65,0.32,-0.97,-0.32,34015,234.5,177.29,7.01,0.15,1,-1,-1,346069,0,0,0,1,0,15400,15350,15300,15500,14385.0,14670.0,15295.0,15310.0,15410.0
20190225,0.0,0.0,-0.97,-0.32,10169,-56.84,74.65,7.0,0.05,-1,1,-1,347192,0,0,0,1,0,15450,15500,15350,15500,14378.75,14645.833333333334,15292.5,15290.0,15370.0
